,country,year,fertility_rate,population_rate,life_expentancy_rate,continent
12462,Tanzania,2004,5.65,37935334.0,56.5,Africa
12463,Tanzania,2005,5.64,39065600.0,57.1,Africa
12464,Tanzania,2006,5.62,40260847.0,57.9,Africa
12465,Tanzania,2007,5.59,41522004.0,59.1,Africa
12466,Tanzania,2008,5.54,42844744.0,60.4,Africa
12467,Tanzania,2009,5.49,44222113.0,60.8,Africa
12468,Tanzania,2010,5.43,45648525.0,61.4,Africa
12469,Tanzania,2011,5.36,47122998.0,61.7,Africa
12470,Tanzania,2012,5.29,48645709.0,61.9,Africa
12471,Tanzania,2013,5.21,50213457.0,62.7,Africa
12472,Tanzania,2014,5.14,51822621.0,63.3,Africa
12473,Tanzania,2015,5.07,53470420.0,64.1,Africa
12499,Thailand,1960,6.15,27397178.0,55.46,Asia
12500,Thailand,1961,6.15,28224208.0,56.01,Asia
12501,Thailand,1962,6.16,29081037.0,56.51,Asia
12502,Thailand,1963,6.16,29967043.0,56.98,Asia
12503,Thailand,1964,6.15,30881332.0,57.4,Asia
12504,Thailand,1965,6.13,31822798.0,57.8,Asia
12505,Thailand,1966,6.08,32789097.0,58.18,Asia
12506,Thailand,1967,6.01,33778500.0,58.56,Asia
12507,Thailand,1968,5.9,34790945.0,58.96,Asia
12508,Thailand,1969,5.76,35826803.0,59.39,Asia
12509,Thailand,1970,5.6,36884914.0,59.86,Asia
12510,Thailand,1971,5.4,37964925.0,60.33,Asia
12511,Thailand,1972,5.18,39061999.0,60.82,Asia
12512,Thailand,1973,4.95,40164969.0,61.29,Asia
12513,Thailand,1974,4.72,41259539.0,61.77,Asia
12514,Thailand,1975,4.49,42334954.0,62.24,Asia
12515,Thailand,1976,4.26,43386846.0,62.7,Asia
12516,Thailand,1977,4.03,44416007.0,63.15,Asia
12517,Thailand,1978,3.81,45423442.0,63.62,Asia
12518,Thailand,1979,3.59,46412310.0,64.1,Asia
12519,Thailand,1980,3.39,47385325.0,64.62,Asia
12520,Thailand,1981,3.2,48336894.0,65.22,Asia
12521,Thailand,1982,3.02,49265597.0,65.91,Asia
12522,Thailand,1983,2.86,50183106.0,66.69,Asia
12523,Thailand,1984,2.71,51105438.0,67.52,Asia
12524,Thailand,1985,2.57,52041468.0,68.36,Asia
12525,Thailand,1986,2.45,53002775.0,69.15,Asia
12526,Thailand,1987,2.35,53979503.0,69.84,Asia
12527,Thailand,1988,2.26,54933561.0,70.38,Asia
12528,Thailand,1989,2.18,55812794.0,70.76,Asia
12529,Thailand,1990,2.11,56582824.0,71.0,Asia
12530,Thailand,1991,2.06,57225972.0,71.0,Asia
12531,Thailand,1992,2.0,57761574.0,70.9,Asia
12532,Thailand,1993,1.96,58237672.0,70.8,Asia
12533,Thailand,1994,1.91,58722767.0,70.6,Asia
12534,Thailand,1995,1.87,59266089.0,70.6,Asia
12535,Thailand,1996,1.82,59878955.0,70.6,Asia
12536,Thailand,1997,1.78,60544937.0,70.5,Asia
12537,Thailand,1998,1.75,61250974.0,70.4,Asia
12538,Thailand,1999,1.71,61973957.0,70.5,Asia
12539,Thailand,2000,1.68,62693322.0,70.7,Asia
12540,Thailand,2001,1.64,63415174.0,71.2,Asia
12541,Thailand,2002,1.62,64136669.0,71.7,Asia
12542,Thailand,2003,1.59,64817254.0,72.1,Asia
12543,Thailand,2004,1.56,65404522.0,72.2,Asia
12544,Thailand,2005,1.54,65863973.0,73.1,Asia
12545,Thailand,2006,1.52,66174486.0,73.5,Asia
12546,Thailand,2007,1.5,66353572.0,73.8,Asia
12547,Thailand,2008,1.48,66453255.0,73.9,Asia
12548,Thailand,2009,1.46,66548197.0,74.0,Asia
12549,Thailand,2010,1.44,66692024.0,74.2,Asia
12550,Thailand,2011,1.43,66902958.0,74.3,Asia
12551,Thailand,2012,1.41,67164130.0,74.4,Asia
12552,Thailand,2013,1.4,67451422.0,74.4,Asia
12553,Thailand,2014,1.39,67725979.0,74.6,Asia
12554,Thailand,2015,1.38,67959359.0,74.7,Asia
12580,Togo,1960,6.52,1580513.0,41.06,Africa
12581,Togo,1961,6.57,1597528.0,41.74,Africa
12582,Togo,1962,6.62,1612758.0,42.42,Africa
12583,Togo,1963,6.68,1631763.0,43.1,Africa
12584,Togo,1964,6.73,1662072.0,43.77,Africa
12585,Togo,1965,6.79,1708632.0,44.43,Africa
12586,Togo,1966,6.85,1774029.0,45.09,Africa
12587,Togo,1967,6.91,1855445.0,45.75,Africa
12588,Togo,1968,6.97,1945781.0,46.41,Africa
12589,Togo,1969,7.03,2034909.0,47.07,Africa
12590,Togo,1970,7.08,2115521.0,47.72,Africa
12591,Togo,1971,7.14,2185661.0,48.36,Africa
12592,Togo,1972,7.18,2247575.0,49.0,Africa
12593,Togo,1973,7.22,2303345.0,49.63,Africa
12594,Togo,1974,7.25,2356623.0,50.26,Africa
12595,Togo,1975,7.28,2410446.0,50.88,Africa
12596,Togo,1976,7.29,2464457.0,51.49,Africa
12597,Togo,1977,7.28,2518566.0,52.09,Africa
12598,Togo,1978,7.27,2576468.0,52.7,Africa
12599,Togo,1979,7.24,2642845.0,53.29,Africa
12600,Togo,1980,7.21,2720838.0,53.87,Africa
12601,Togo,1981,7.16,2812071.0,54.43,Africa
12602,Togo,1982,7.1,2915148.0,54.97,Africa
12603,Togo,1983,7.03,3026378.0,55.48,Africa
12604,Togo,1984,6.96,3140355.0,55.96,Africa
12605,Togo,1985,6.87,3252995.0,56.39,Africa
12606,Togo,1986,6.78,3363448.0,56.79,Africa
12607,Togo,1987,6.68,3472459.0,57.14,Africa
12608,Togo,1988,6.57,3579489.0,57.42,Africa
12609,Togo,1989,6.45,3684309.0,57.65,Africa
12610,Togo,1990,6.33,3786942.0,57.8,Africa
12611,Togo,1991,6.21,3886858.0,57.8,Africa
12612,Togo,1992,6.08,3984356.0,57.9,Africa
12613,Togo,1993,5.96,4081398.0,57.8,Africa
12614,Togo,1994,5.84,4180689.0,57.6,Africa
12615,Togo,1995,5.73,4284286.0,57.6,Africa
12616,Togo,1996,5.62,4392941.0,57.3,Africa
12617,Togo,1997,5.52,4506465.0,56.9,Africa
12618,Togo,1998,5.44,4624826.0,56.6,Africa
12619,Togo,1999,5.36,4747665.0,56.8,Africa
12620,Togo,2000,5.29,4874735.0,56.7,Africa
12621,Togo,2001,5.22,5006223.0,56.7,Africa
12622,Togo,2002,5.17,5142419.0,56.7,Africa
12623,Togo,2003,5.11,5283246.0,56.4,Africa
12624,Togo,2004,5.06,5428552.0,56.8,Africa
12625,Togo,2005,5.01,5578219.0,56.8,Africa
12626,Togo,2006,4.96,5732175.0,57.5,Africa
12627,Togo,2007,4.92,5890414.0,57.5,Africa
12628,Togo,2008,4.88,6052937.0,57.5,Africa
12629,Togo,2009,4.84,6219761.0,58.0,Africa
12630,Togo,2010,4.79,6390851.0,58.7,Africa
12631,Togo,2011,4.75,6566179.0,59.6,Africa
12632,Togo,2012,4.7,6745581.0,60.3,Africa
12633,Togo,2013,4.64,6928719.0,60.7,Africa
12634,Togo,2014,4.58,7115163.0,61.1,Africa
12635,Togo,2015,4.51,7304578.0,61.5,Africa
12661,Tonga,1960,7.36,61600.0,61.2,Australia and Oceania
12662,Tonga,1961,7.35,63740.0,61.56,Australia and Oceania
12663,Tonga,1962,7.3,66255.0,61.91,Australia and Oceania
12664,Tonga,1963,7.23,69000.0,62.26,Australia and Oceania
12665,Tonga,1964,7.12,71757.0,62.6,Australia and Oceania
12666,Tonga,1965,6.97,74363.0,62.94,Australia and Oceania
12667,Tonga,1966,6.8,76787.0,63.27,Australia and Oceania
12668,Tonga,1967,6.59,79048.0,63.61,Australia and Oceania
12669,Tonga,1968,6.37,81096.0,63.93,Australia and Oceania
12670,Tonga,1969,6.15,82879.0,64.26,Australia and Oceania
12671,Tonga,1970,5.94,84370.0,64.58,Australia and Oceania
12672,Tonga,1971,5.76,85520.0,64.88,Australia and Oceania
12673,Tonga,1972,5.62,86349.0,65.17,Australia and Oceania
12674,Tonga,1973,5.51,86985.0,65.44,Australia and Oceania
12675,Tonga,1974,5.45,87609.0,65.69,Australia and Oceania
12676,Tonga,1975,5.43,88347.0,65.93,Australia and Oceania
12677,Tonga,1976,5.44,89258.0,66.16,Australia and Oceania
12678,Tonga,1977,5.47,90296.0,66.39,Australia and Oceania
12679,Tonga,1978,5.51,91360.0,66.61,Australia and Oceania
12680,Tonga,1979,5.54,92299.0,66.84,Australia and Oceania
12681,Tonga,1980,5.55,93007.0,67.08,Australia and Oceania
12682,Tonga,1981,5.53,93452.0,67.32,Australia and Oceania
12683,Tonga,1982,5.48,93683.0,67.56,Australia and Oceania
12684,Tonga,1983,5.39,93775.0,67.8,Australia and Oceania
12685,Tonga,1984,5.27,93838.0,68.04,Australia and Oceania
12686,Tonga,1985,5.13,93953.0,68.27,Australia and Oceania
12687,Tonga,1986,4.99,94147.0,68.48,Australia and Oceania
12688,Tonga,1987,4.86,94399.0,68.67,Australia and Oceania
12689,Tonga,1988,4.76,94680.0,68.83,Australia and Oceania
12690,Tonga,1989,4.69,94943.0,68.98,Australia and Oceania
12691,Tonga,1990,4.64,95152.0,69.1,Australia and Oceania
12692,Tonga,1991,4.61,95304.0,69.3,Australia and Oceania
12693,Tonga,1992,4.58,95421.0,69.4,Australia and Oceania
12694,Tonga,1993,4.55,95532.0,69.5,Australia and Oceania
12695,Tonga,1994,4.5,95678.0,69.5,Australia and Oceania
12696,Tonga,1995,4.45,95889.0,69.6,Australia and Oceania
12697,Tonga,1996,4.39,96174.0,69.7,Australia and Oceania
12698,Tonga,1997,4.34,96526.0,69.7,Australia and Oceania
12699,Tonga,1998,4.3,96937.0,69.7,Australia and Oceania
12700,Tonga,1999,4.27,97398.0,69.6,Australia and Oceania
12701,Tonga,2000,4.25,97898.0,69.6,Australia and Oceania
12702,Tonga,2001,4.24,98434.0,69.6,Australia and Oceania
12703,Tonga,2002,4.22,99005.0,69.7,Australia and Oceania
12704,Tonga,2003,4.2,99606.0,69.6,Australia and Oceania
12705,Tonga,2004,4.18,100226.0,69.8,Australia and Oceania
12706,Tonga,2005,4.14,100858.0,70.0,Australia and Oceania
12707,Tonga,2006,4.1,101507.0,70.1,Australia and Oceania
12708,Tonga,2007,4.06,102169.0,70.2,Australia and Oceania
12709,Tonga,2008,4.01,102816.0,70.3,Australia and Oceania
12710,Tonga,2009,3.96,103416.0,68.6,Australia and Oceania
12711,Tonga,2010,3.91,103947.0,70.7,Australia and Oceania
12712,Tonga,2011,3.86,104392.0,70.8,Australia and Oceania
12713,Tonga,2012,3.82,104769.0,71.0,Australia and Oceania
12714,Tonga,2013,3.77,105139.0,71.2,Australia and Oceania
12715,Tonga,2014,3.72,105586.0,71.3,Australia and Oceania
12716,Tonga,2015,3.68,106170.0,71.5,Australia and Oceania
12742,Trinidad and Tobago,1960,5.26,848481.0,63.07,North America
12743,Trinidad and Tobago,1961,5.18,865356.0,63.68,North America
12744,Trinidad and Tobago,1962,5.05,880019.0,64.2,North America
12745,Trinidad and Tobago,1963,4.87,892571.0,64.63,North America
12746,Trinidad and Tobago,1964,4.66,903272.0,64.94,North America
12747,Trinidad and Tobago,1965,4.43,912419.0,65.17,North America
12748,Trinidad and Tobago,1966,4.2,919902.0,65.31,North America
12749,Trinidad and Tobago,1967,3.99,925918.0,65.41,North America
12750,Trinidad and Tobago,1968,3.8,931466.0,65.5,North America
12751,Trinidad and Tobago,1969,3.66,937846.0,65.6,North America
12752,Trinidad and Tobago,1970,3.55,945996.0,65.73,North America
12753,Trinidad and Tobago,1971,3.48,956364.0,65.91,North America
12754,Trinidad and Tobago,1972,3.43,968742.0,66.11,North America
12755,Trinidad and Tobago,1973,3.39,982594.0,66.33,North America
12756,Trinidad and Tobago,1974,3.35,997052.0,66.57,North America
12757,Trinidad and Tobago,1975,3.31,1011487.0,66.83,North America
12758,Trinidad and Tobago,1976,3.29,1025655.0,67.08,North America
12759,Trinidad and Tobago,1977,3.27,1039757.0,67.33,North America
12760,Trinidad and Tobago,1978,3.27,1054109.0,67.54,North America
12761,Trinidad and Tobago,1979,3.28,1069199.0,67.73,North America
12762,Trinidad and Tobago,1980,3.28,1085308.0,67.89,North America
12763,Trinidad and Tobago,1981,3.28,1102562.0,68.03,North America
12764,Trinidad and Tobago,1982,3.26,1120610.0,68.16,North America
12765,Trinidad and Tobago,1983,3.22,1138673.0,68.28,North America
12766,Trinidad and Tobago,1984,3.15,1155701.0,68.39,North America
12767,Trinidad and Tobago,1985,3.06,1170935.0,68.5,North America
12768,Trinidad and Tobago,1986,2.95,1184053.0,68.62,North America
12769,Trinidad and Tobago,1987,2.83,1195243.0,68.74,North America
12770,Trinidad and Tobago,1988,2.7,1204890.0,68.87,North America
12771,Trinidad and Tobago,1989,2.57,1213625.0,68.98,North America
12772,Trinidad and Tobago,1990,2.45,1221904.0,69.1,North America
12773,Trinidad and Tobago,1991,2.34,1229906.0,69.3,North America
12774,Trinidad and Tobago,1992,2.23,1237486.0,69.2,North America
12775,Trinidad and Tobago,1993,2.13,1244410.0,69.3,North America
12776,Trinidad and Tobago,1994,2.04,1250316.0,69.2,North America
12777,Trinidad and Tobago,1995,1.96,1255001.0,69.3,North America
12778,Trinidad and Tobago,1996,1.9,1258365.0,69.3,North America
12779,Trinidad and Tobago,1997,1.84,1260677.0,69.4,North America
12780,Trinidad and Tobago,1998,1.8,1262544.0,69.6,North America
12781,Trinidad and Tobago,1999,1.77,1264781.0,69.3,North America
12782,Trinidad and Tobago,2000,1.75,1267980.0,69.5,North America
12783,Trinidad and Tobago,2001,1.74,1272383.0,69.8,North America
12784,Trinidad and Tobago,2002,1.74,1277840.0,69.9,North America
12785,Trinidad and Tobago,2003,1.75,1284052.0,70.4,North America
12786,Trinidad and Tobago,2004,1.76,1290535.0,70.9,North America
12787,Trinidad and Tobago,2005,1.77,1296933.0,71.1,North America
12788,Trinidad and Tobago,2006,1.78,1303141.0,71.3,North America
12789,Trinidad and Tobago,2007,1.79,1309260.0,71.5,North America
12790,Trinidad and Tobago,2008,1.8,1315372.0,71.7,North America
12791,Trinidad and Tobago,2009,1.8,1321624.0,71.8,North America
12792,Trinidad and Tobago,2010,1.8,1328095.0,71.8,North America
12793,Trinidad and Tobago,2011,1.8,1334790.0,71.9,North America
12794,Trinidad and Tobago,2012,1.8,1341579.0,72.0,North America
12795,Trinidad and Tobago,2013,1.8,1348240.0,72.1,North America
12796,Trinidad and Tobago,2014,1.8,1354483.0,72.3,North America
12797,Trinidad and Tobago,2015,1.79,1360088.0,72.4,North America
12823,Tunisia,1960,7.04,4176266.0,43.2,Africa
12824,Tunisia,1961,7.09,4235936.0,43.89,Africa
12825,Tunisia,1962,7.12,4303130.0,44.65,Africa
12826,Tunisia,1963,7.13,4377636.0,45.47,Africa
12827,Tunisia,1964,7.11,4458609.0,46.35,Africa
12828,Tunisia,1965,7.06,4545340.0,47.31,Africa
12829,Tunisia,1966,6.98,4638271.0,48.33,Africa
12830,Tunisia,1967,6.87,4737633.0,49.42,Africa
12831,Tunisia,1968,6.74,4842166.0,50.56,Africa
12832,Tunisia,1969,6.59,4950153.0,51.74,Africa
12833,Tunisia,1970,6.44,5060393.0,52.94,Africa
12834,Tunisia,1971,6.29,5172692.0,54.16,Africa
12835,Tunisia,1972,6.16,5287548.0,55.37,Africa
12836,Tunisia,1973,6.05,5405354.0,56.57,Africa
12837,Tunisia,1974,5.95,5526768.0,57.75,Africa
12838,Tunisia,1975,5.87,5652478.0,58.9,Africa
12839,Tunisia,1976,5.79,5781793.0,60.03,Africa
12840,Tunisia,1977,5.71,5915006.0,61.15,Africa
12841,Tunisia,1978,5.61,6054914.0,62.27,Africa
12842,Tunisia,1979,5.49,6205210.0,63.36,Africa
12843,Tunisia,1980,5.35,6368169.0,64.41,Africa
12844,Tunisia,1981,5.19,6545025.0,65.4,Africa
12845,Tunisia,1982,5.02,6733958.0,66.31,Africa
12846,Tunisia,1983,4.83,6930390.0,67.13,Africa
12847,Tunisia,1984,4.65,7127943.0,67.87,Africa
12848,Tunisia,1985,4.45,7321877.0,68.56,Africa
12849,Tunisia,1986,4.27,7509750.0,69.2,Africa
12850,Tunisia,1987,4.08,7692246.0,69.83,Africa
12851,Tunisia,1988,3.89,7871460.0,70.48,Africa
12852,Tunisia,1989,3.71,8050936.0,71.13,Africa
12853,Tunisia,1990,3.54,8232797.0,71.8,Africa
12854,Tunisia,1991,3.36,8417689.0,72.0,Africa
12855,Tunisia,1992,3.19,8603226.0,72.2,Africa
12856,Tunisia,1993,3.01,8784888.0,72.2,Africa
12857,Tunisia,1994,2.84,8956590.0,72.5,Africa
12858,Tunisia,1995,2.68,9113972.0,72.9,Africa
12859,Tunisia,1996,2.52,9256036.0,73.4,Africa
12860,Tunisia,1997,2.39,9384151.0,73.9,Africa
12861,Tunisia,1998,2.28,9499387.0,74.3,Africa
12862,Tunisia,1999,2.18,9603733.0,74.7,Africa
12863,Tunisia,2000,2.11,9699192.0,75.0,Africa
12864,Tunisia,2001,2.07,9785665.0,75.3,Africa
12865,Tunisia,2002,2.04,9864207.0,75.5,Africa
12866,Tunisia,2003,2.03,9939478.0,75.7,Africa
12867,Tunisia,2004,2.02,10017439.0,76.0,Africa
12868,Tunisia,2005,2.03,10102477.0,76.2,Africa
12869,Tunisia,2006,2.03,10196441.0,76.4,Africa
12870,Tunisia,2007,2.04,10298717.0,76.6,Africa
12871,Tunisia,2008,2.04,10408091.0,76.8,Africa
12872,Tunisia,2009,2.05,10522214.0,77.0,Africa
12873,Tunisia,2010,2.04,10639194.0,77.1,Africa
12874,Tunisia,2011,2.04,10758870.0,77.2,Africa
12875,Tunisia,2012,2.02,10881450.0,77.4,Africa
12876,Tunisia,2013,2.01,11005706.0,77.5,Africa
12877,Tunisia,2014,1.99,11130154.0,77.6,Africa
12878,Tunisia,2015,1.97,11253554.0,77.6,Africa
12904,Turkey,1960,6.3,27553280.0,46.91,Asia
12905,Turkey,1961,6.24,28229291.0,47.71,Asia
12906,Turkey,1962,6.18,28909985.0,48.52,Asia
12907,Turkey,1963,6.1,29597047.0,49.35,Asia
12908,Turkey,1964,6.03,30292969.0,50.15,Asia
12909,Turkey,1965,5.95,31000167.0,50.96,Asia
12910,Turkey,1966,5.87,31718266.0,51.74,Asia
12911,Turkey,1967,5.8,32448404.0,52.48,Asia
12912,Turkey,1968,5.72,33196289.0,53.21,Asia
12913,Turkey,1969,5.64,33969201.0,53.91,Asia
12914,Turkey,1970,5.56,34772031.0,54.59,Asia
12915,Turkey,1971,5.48,35608079.0,55.27,Asia
12916,Turkey,1972,5.38,36475356.0,55.96,Asia
12917,Turkey,1973,5.26,37366922.0,56.65,Asia
12918,Turkey,1974,5.14,38272701.0,57.36,Asia
12919,Turkey,1975,5.01,39185637.0,58.08,Asia
12920,Turkey,1976,4.87,40100696.0,58.81,Asia
12921,Turkey,1977,4.74,41020211.0,59.55,Asia
12922,Turkey,1978,4.61,41953105.0,60.29,Asia
12923,Turkey,1979,4.48,42912350.0,61.03,Asia
12924,Turkey,1980,4.36,43905790.0,61.74,Asia
12925,Turkey,1981,4.24,44936836.0,62.45,Asia
12926,Turkey,1982,4.11,45997940.0,63.15,Asia
12927,Turkey,1983,3.98,47072603.0,63.82,Asia
12928,Turkey,1984,3.84,48138191.0,64.49,Asia
12929,Turkey,1985,3.7,49178079.0,65.15,Asia
12930,Turkey,1986,3.56,50187091.0,65.76,Asia
12931,Turkey,1987,3.43,51168841.0,66.37,Asia
12932,Turkey,1988,3.3,52126497.0,66.96,Asia
12933,Turkey,1989,3.18,53066569.0,67.53,Asia
12934,Turkey,1990,3.08,53994605.0,68.1,Asia
12935,Turkey,1991,2.99,54909508.0,68.5,Asia
12936,Turkey,1992,2.91,55811134.0,69.2,Asia
12937,Turkey,1993,2.84,56707454.0,69.7,Asia
12938,Turkey,1994,2.77,57608769.0,69.8,Asia
12939,Turkey,1995,2.72,58522320.0,70.0,Asia
12940,Turkey,1996,2.66,59451488.0,70.6,Asia
12941,Turkey,1997,2.61,60394104.0,71.2,Asia
12942,Turkey,1998,2.56,61344874.0,72.0,Asia
12943,Turkey,1999,2.51,62295617.0,71.5,Asia
12944,Turkey,2000,2.45,63240157.0,73.8,Asia
12945,Turkey,2001,2.4,64182694.0,74.4,Asia
12946,Turkey,2002,2.36,65125766.0,75.1,Asia
12947,Turkey,2003,2.31,66060121.0,75.1,Asia
12948,Turkey,2004,2.27,66973561.0,75.8,Asia
12949,Turkey,2005,2.23,67860617.0,76.2,Asia
12950,Turkey,2006,2.2,68704721.0,76.7,Asia
12951,Turkey,2007,2.17,69515492.0,77.4,Asia
12952,Turkey,2008,2.15,70344357.0,77.8,Asia
12953,Turkey,2009,2.12,71261307.0,78.5,Asia
12954,Turkey,2010,2.1,72310416.0,78.8,Asia
12955,Turkey,2011,2.08,73517002.0,78.8,Asia
12956,Turkey,2012,2.06,74849187.0,79.1,Asia
12957,Turkey,2013,2.04,76223639.0,78.8,Asia
12958,Turkey,2014,2.02,77523788.0,79.1,Asia
12959,Turkey,2015,2.0,78665830.0,79.2,Asia
12985,Turkmenistan,1960,6.42,1593501.0,54.91,Asia
12986,Turkmenistan,1961,6.54,1649914.0,55.36,Asia
12987,Turkmenistan,1962,6.63,1708711.0,55.82,Asia
12988,Turkmenistan,1963,6.67,1769008.0,56.27,Asia
12989,Turkmenistan,1964,6.66,1829697.0,56.72,Asia
12990,Turkmenistan,1965,6.62,1890000.0,57.17,Asia
12991,Turkmenistan,1966,6.55,1949425.0,57.61,Asia
12992,Turkmenistan,1967,6.47,2008148.0,58.02,Asia
12993,Turkmenistan,1968,6.4,2066889.0,58.42,Asia
12994,Turkmenistan,1969,6.35,2126749.0,58.8,Asia
12995,Turkmenistan,1970,6.3,2188499.0,59.15,Asia
12996,Turkmenistan,1971,6.25,2252386.0,59.46,Asia
12997,Turkmenistan,1972,6.18,2318070.0,59.74,Asia
12998,Turkmenistan,1973,6.07,2385039.0,60.01,Asia
12999,Turkmenistan,1974,5.94,2452528.0,60.25,Asia
13000,Turkmenistan,1975,5.78,2520002.0,60.49,Asia
13001,Turkmenistan,1976,5.61,2587417.0,60.73,Asia
13002,Turkmenistan,1977,5.44,2655036.0,61.0,Asia
13003,Turkmenistan,1978,5.28,2723006.0,61.28,Asia
13004,Turkmenistan,1979,5.14,2791575.0,61.58,Asia
13005,Turkmenistan,1980,5.01,2861000.0,61.9,Asia
13006,Turkmenistan,1981,4.92,2931343.0,62.24,Asia
13007,Turkmenistan,1982,4.84,3002785.0,62.57,Asia
13008,Turkmenistan,1983,4.77,3075867.0,62.89,Asia
13009,Turkmenistan,1984,4.72,3151262.0,63.18,Asia
13010,Turkmenistan,1985,4.67,3229499.0,63.44,Asia
13011,Turkmenistan,1986,4.62,3310059.0,63.63,Asia
13012,Turkmenistan,1987,4.57,3392823.0,63.77,Asia
13013,Turkmenistan,1988,4.51,3479088.0,63.85,Asia
13014,Turkmenistan,1989,4.44,3570558.0,63.89,Asia
13015,Turkmenistan,1990,4.35,3668000.0,63.9,Asia
13016,Turkmenistan,1991,4.22,3772350.0,63.5,Asia
13017,Turkmenistan,1992,4.07,3881973.0,63.5,Asia
13018,Turkmenistan,1993,3.9,3991917.0,63.5,Asia
13019,Turkmenistan,1994,3.71,4095512.0,63.4,Asia
13020,Turkmenistan,1995,3.51,4188010.0,63.3,Asia
13021,Turkmenistan,1996,3.33,4267690.0,63.2,Asia
13022,Turkmenistan,1997,3.16,4335991.0,63.2,Asia
13023,Turkmenistan,1998,3.02,4395293.0,63.3,Asia
13024,Turkmenistan,1999,2.91,4449427.0,63.5,Asia
13025,Turkmenistan,2000,2.84,4501419.0,63.7,Asia
13026,Turkmenistan,2001,2.78,4551762.0,64.1,Asia
13027,Turkmenistan,2002,2.74,4600172.0,64.4,Asia
13028,Turkmenistan,2003,2.7,4648036.0,64.8,Asia
13029,Turkmenistan,2004,2.66,4696876.0,65.3,Asia
13030,Turkmenistan,2005,2.62,4747839.0,65.8,Asia
13031,Turkmenistan,2006,2.57,4801594.0,66.3,Asia
13032,Turkmenistan,2007,2.52,4858235.0,66.8,Asia
13033,Turkmenistan,2008,2.48,4917541.0,67.2,Asia
13034,Turkmenistan,2009,2.45,4978960.0,67.6,Asia
13035,Turkmenistan,2010,2.41,5041995.0,68.1,Asia
13036,Turkmenistan,2011,2.38,5106672.0,68.5,Asia
13037,Turkmenistan,2012,2.35,5172941.0,68.9,Asia
13038,Turkmenistan,2013,2.33,5240088.0,69.2,Asia
13039,Turkmenistan,2014,2.3,5307188.0,69.6,Asia
13040,Turkmenistan,2015,2.27,5373502.0,70.0,Asia
13147,Uganda,1960,7.0,6788211.0,45.27,Africa
13148,Uganda,1961,7.02,7006629.0,45.91,Africa
13149,Uganda,1962,7.04,7240155.0,46.56,Africa
13150,Uganda,1963,7.06,7487411.0,47.22,Africa
13151,Uganda,1964,7.08,7746181.0,47.86,Africa
13152,Uganda,1965,7.09,8014376.0,48.49,Africa
13153,Uganda,1966,7.11,8292747.0,49.07,Africa
13154,Uganda,1967,7.11,8580632.0,49.58,Africa
13155,Uganda,1968,7.12,8872866.0,50.05,Africa
13156,Uganda,1969,7.12,9162773.0,50.43,Africa
13157,Uganda,1970,7.12,9446024.0,50.74,Africa
13158,Uganda,1971,7.11,9720365.0,50.99,Africa
13159,Uganda,1972,7.11,9988321.0,51.17,Africa
13160,Uganda,1973,7.1,10256342.0,51.33,Africa
13161,Uganda,1974,7.1,10533627.0,51.45,Africa
13162,Uganda,1975,7.1,10827071.0,51.55,Africa
13163,Uganda,1976,7.1,11139772.0,51.65,Africa
13164,Uganda,1977,7.1,11470741.0,51.75,Africa
13165,Uganda,1978,7.1,11817951.0,51.83,Africa
13166,Uganda,1979,7.1,12177677.0,51.93,Africa
13167,Uganda,1980,7.1,12547754.0,52.01,Africa
13168,Uganda,1981,7.1,12927007.0,52.09,Africa
13169,Uganda,1982,7.1,13318149.0,52.14,Africa
13170,Uganda,1983,7.1,13727427.0,52.17,Africa
13171,Uganda,1984,7.1,14163214.0,52.16,Africa
13172,Uganda,1985,7.1,14631089.0,52.09,Africa
13173,Uganda,1986,7.1,15133740.0,51.94,Africa
13174,Uganda,1987,7.1,15668278.0,51.72,Africa
13175,Uganda,1988,7.1,16227778.0,51.42,Africa
13176,Uganda,1989,7.1,16802258.0,51.08,Africa
13177,Uganda,1990,7.09,17384369.0,50.7,Africa
13178,Uganda,1991,7.08,17973428.0,50.0,Africa
13179,Uganda,1992,7.07,18571527.0,49.6,Africa
13180,Uganda,1993,7.06,19177660.0,49.0,Africa
13181,Uganda,1994,7.04,19791266.0,48.5,Africa
13182,Uganda,1995,7.02,20412967.0,48.3,Africa
13183,Uganda,1996,6.99,21041468.0,48.2,Africa
13184,Uganda,1997,6.97,21679497.0,48.5,Africa
13185,Uganda,1998,6.94,22336812.0,48.7,Africa
13186,Uganda,1999,6.9,23026357.0,48.9,Africa
13187,Uganda,2000,6.87,23757636.0,49.1,Africa
13188,Uganda,2001,6.82,24534668.0,49.7,Africa
13189,Uganda,2002,6.77,25355794.0,50.3,Africa
13190,Uganda,2003,6.72,26217760.0,51.2,Africa
13191,Uganda,2004,6.65,27114742.0,52.0,Africa
13192,Uganda,2005,6.58,28042413.0,53.5,Africa
13193,Uganda,2006,6.51,29000925.0,54.9,Africa
13194,Uganda,2007,6.43,29991958.0,55.3,Africa
13195,Uganda,2008,6.34,31014427.0,56.0,Africa
13196,Uganda,2009,6.25,32067125.0,57.0,Africa
13197,Uganda,2010,6.16,33149417.0,57.8,Africa
13198,Uganda,2011,6.06,34260342.0,58.6,Africa
13199,Uganda,2012,5.96,35400620.0,59.3,Africa
13200,Uganda,2013,5.87,36573387.0,60.1,Africa
